PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
1242,4186,4186,poc,6669,10344,3675,6,0.893929482,0.401908391,1
1243,4186,4186,poc,5299,9404,4105,5,0.563166106,0.208756212,1
1244,4186,4186,poc,7152,11181,4029,6,0.880040063,0.393163429,1
1245,4186,4186,poc,5871,9976,4105,5,0.664325011,0.263697991,1
1246,4186,4186,poc,6453,10609,4156,6,0.843210177,0.369233425,1
1247,4186,4186,poc,6372,10477,4105,5,0.727839271,0.300292583,1
1248,4186,4186,poc,5986,10108,4122,6,0.82092037,0.355058361,1
1249,4186,4186,poc,6587,10691,4104,5,0.749874747,0.313319852,1
1250,4186,4186,poc,5655,9895,4240,6,0.77803534,0.328615788,1
1251,4186,4186,poc,5369,7421,2052,5,0.938419614,0.432864092,1
1265,4186,4186,poc,3731,6188,2457,5,0.716450632,0.29156399,1
1266,4186,4186,poc,6728,10574,3846,5,0.868159232,0.386614209,1
1267,4186,4186,poc,4783,9129,4655,6,0.512370495,0.181054155,1
1268,4186,4186,poc,7576,11675,4099,5,0.856294197,0.379258954,1
1269,4186,4186,poc,4892,8533,4079,5,0.674745964,0.268605515,1
1270,4186,4186,poc,7115,11219,4104,5,0.794914887,0.340723176,1
1271,4186,4186,poc,5684,9365,3687,6,0.865137047,0.382936756,1
1272,4186,4186,poc,6330,10434,4104,5,0.723072135,0.297422889,1
1273,4186,4186,poc,6119,10151,4032,6,0.842054678,0.368458319,1
1274,4186,4186,poc,5398,9502,4104,5,0.584398272,0.219684922,1
1275,4186,4186,poc,7115,11012,3897,5,0.888564268,0.400255718,1
1276,4186,4186,poc,2285,4409,2643,5,0.349848792,0.106542349,1
1288,4186,4186,poc,3229,3229,0,3,1.033803297,0.504001701,1
1289,4186,4186,poc,6131,8901,2785,6,0.944309569,0.435329142,1
1290,4186,4186,poc,4604,8406,3802,6,0.487191967,0.168522389,1
1291,4186,4186,poc,6625,10729,4104,5,0.774909244,0.328065792,1
1292,4186,4186,poc,6223,9683,3460,6,0.908870835,0.411769876,1
1293,4186,4186,poc,4705,8433,3728,6,0.541340556,0.195480392,1
1294,4186,4186,poc,6686,10790,4104,5,0.782917564,0.333046861,1
1295,4186,4186,poc,6312,9596,3284,6,0.927247853,0.423870599,1
1296,4186,4186,poc,4766,8235,3469,5,0.629095314,0.24349972,1
1297,4186,4186,poc,5756,8233,2477,6,0.912333086,0.413736447,1
1298,4186,4186,poc,5239,9343,4104,5,0.550289627,0.201999255,1
1299,4186,4186,poc,3369,5285,1916,5,0.93231269,0.427698148,1
1301,4186,4186,poc,2365,3282,917,5,0.942181331,0.431612531,1
1302,4186,4186,poc,3490,4991,1501,5,0.951997094,0.439868458,1
1303,4186,4186,poc,4280,5397,1117,5,1.014828421,0.485245863,1
1304,4186,4186,poc,3897,4638,744,6,1.035318668,0.498438657,1
1305,4186,4186,poc,2696,4748,2052,5,0.586239556,0.219379848,1
1306,4186,4186,poc,5564,7492,1928,5,0.978278811,0.459954846,1
1307,4186,4186,poc,3052,5216,2477,5,0.693721752,0.278743029,1
1308,4186,4186,poc,4834,7246,2412,6,0.917894016,0.416458228,1
1309,4186,4186,poc,5909,7961,2052,5,0.957611275,0.445596483,1
1310,4186,4186,poc,4898,7224,2629,5,0.908316454,0.412092355,1
1311,4186,4186,poc,4712,7816,3104,5,0.841369393,0.369003057,1
1312,4186,4186,poc,4950,8253,3303,5,0.827593197,0.360255413,1
1313,4186,4186,poc,5004,8325,3321,5,0.835745598,0.365559397,1
1314,4186,4186,poc,5105,8394,3289,5,0.851909305,0.37546489,1
1315,4186,4186,poc,4627,7851,3224,5,0.82708857,0.359506771,1
1316,4186,4186,poc,725,2034,1309,5,0.53417292,0.190013313,1
1320,4186,4186,poc,2238,2238,0,3,1.033771409,0.50399709,1
1321,4186,4186,poc,3367,6435,3068,5,0.511586371,0.181592986,1
1322,4186,4186,poc,4289,8322,4033,5,0.476325799,0.164625567,1
1323,4186,4186,poc,4391,8409,4018,5,0.52745282,0.190333675,1
1324,4186,4186,poc,4396,8363,3967,5,0.567683816,0.21050349,1
1325,4186,4186,poc,4485,8421,3936,5,0.612614566,0.234885598,1
1326,4186,4186,poc,4116,7996,3880,5,0.567443248,0.210104375,1
1327,4186,4186,poc,4440,8394,3954,5,0.594215892,0.224956867,1
1328,4186,4186,poc,4543,8446,3903,5,0.643690541,0.251504352,1
1329,4186,4186,poc,4603,8430,3827,5,0.685830036,0.275147748,1
1330,4186,4186,poc,4696,8436,3740,5,0.723050866,0.296683868,1
1331,4186,4186,poc,4330,7970,3640,5,0.69071566,0.277917931,1
1332,4186,4186,poc,4755,8489,3734,5,0.718484169,0.294599813,1
1333,4186,4186,poc,4877,8505,3628,5,0.764593354,0.321026745,1
1334,4186,4186,poc,1784,1784,0,3,1.029112793,0.503346262,1
1340,4186,4186,poc,298,298,0,4,1.080407001,0.509954507,1
1341,4186,4186,poc,4546,6598,2052,5,0.896601076,0.404512585,1
1342,4186,4186,poc,4831,8058,3227,5,0.819674274,0.35482147,1
1343,4186,4186,poc,4290,7646,3356,5,0.743602145,0.309081451,1
1344,4186,4186,poc,4568,8194,3626,5,0.715895934,0.292464915,1
1345,4186,4186,poc,4499,8156,3657,5,0.702670986,0.28471051,1
1346,4186,4186,poc,4601,8288,3687,5,0.707260937,0.287649106,1
1347,4186,4186,poc,4513,8186,3673,5,0.702514824,0.284685324,1
1348,4186,4186,poc,3915,7603,3688,5,0.573021323,0.213545917,1
1349,4186,4186,poc,4390,8342,3952,5,0.57786122,0.215790241,1
1350,4186,4186,poc,4468,8376,3908,5,0.611520751,0.234211839,1
1351,4186,4186,poc,4309,8179,3870,5,0.605792488,0.230750781,1
1352,4186,4186,poc,3691,7577,3886,5,0.409435962,0.133327711,1
1353,4186,4186,poc,6943,11024,4081,5,0.830585871,0.363016921,1
1355,4186,4186,poc,4319,4929,610,6,1.032214468,0.495380958,1
1356,4186,4186,poc,5282,9387,4105,5,0.559843139,0.20700235,1
1357,4186,4186,poc,7248,11198,3950,6,0.891397823,0.400620836,1
1358,4186,4186,poc,4914,8893,3979,5,0.511478627,0.181565143,1
1359,4186,4186,poc,6983,11057,4074,5,0.845828678,0.372324456,1
1360,4186,4186,poc,2077,4766,2959,5,0.123951083,0.027271384,1
1362,4186,4186,poc,11,11,0,1,0,0,1
1371,4186,4186,poc,129,161,32,5,2.049986945,0.753800853,1
1373,4186,4186,poc,33,33,0,1,0,0,1
1431,4186,4186,poc,207,525,318,4,1.759099521,0.690144461,1
