PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
325,1550295,1550295,ab,9,9,0,1,0,0,0
326,1550295,1550295,ab,43,43,0,1,0,0,0
327,1550295,1550295,ab,132,132,0,1,0,0,0
328,1550295,1550295,ab,82,82,0,1,0,0,0
329,1550088,1550168,httpd,12,12,0,1,0,0,0
332,1550098,1550206,httpd,85,85,0,1,0,0,0
333,1550295,1550295,ab,11,11,0,1,0,0,0
333,1550257,1550267,httpd,4,4,0,1,0,0,0
334,1550295,1550295,ab,112,112,0,1,0,0,0
335,1550295,1550295,ab,10,10,0,1,0,0,0
337,1550295,1550295,ab,13,13,0,1,0,0,0
337,1550257,1550262,httpd,1,1,0,1,0,0,0
338,1550295,1550295,ab,27,27,0,1,0,0,0
339,1550295,1550295,ab,126,126,0,1,0,0,0
340,1550295,1550295,ab,191,191,0,1,0,0,0
341,1550295,1550295,ab,184,184,0,1,0,0,0
342,1550257,1550277,httpd,10,10,0,1,0,0,0
343,1550088,1550143,httpd,3,3,0,1,0,0,0
344,1550295,1550295,ab,59,59,0,1,0,0,0
345,1550295,1550295,ab,30,30,0,1,0,0,0
346,1550295,1550295,ab,19,19,0,1,0,0,0
347,1550295,1550295,ab,2,2,0,1,0,0,0
348,1550092,1550224,httpd,23,23,0,1,0,0,0
349,1550295,1550295,ab,16,16,0,1,0,0,0
351,1550296,1550300,httpd,1,1,0,1,0,0,0
352,1550295,1550295,ab,23,23,0,1,0,0,0
353,1550088,1550146,httpd,16,16,0,1,0,0,0
354,1550098,1550234,httpd,36,36,0,1,0,0,0
354,1550098,1550200,httpd,1,1,0,1,0,0,0
355,1550295,1550295,ab,5,5,0,1,0,0,0
356,1550090,1550145,httpd,76,76,0,1,0,0,0
356,1550088,1550114,httpd,162,162,0,1,0,0,0
357,1550257,1550267,httpd,29,29,0,1,0,0,0
358,1549977,1550043,httpd,37,37,0,1,0,0,0
359,1549977,1550011,httpd,15,15,0,1,0,0,0
359,1550088,1550149,httpd,53,53,0,1,0,0,0
