PRINT_TYPE,TGID,TID,PROCESS_NAME,KMALLOC_TOTAL_COUNT,KMALLOC_COUNT,KFREE_COUNT,KMALLOC_KIND,KMALLOC_TOP_ENTROPY,KMALLOC_TOP_GINI,DANGER
8604,30697,30717,Thread-2,1,118,117,1,0,0,0
8605,30697,30717,Thread-2,5,45,40,1,0,0,0
8606,30697,30717,Thread-2,6,100,96,1,0,0,0
8607,30697,30717,Thread-2,4,33,32,1,0,0,0
8611,30697,30716,Thread-8,2,2,0,1,0,0,0
8611,30697,30717,Thread-2,3,6,3,1,0,0,0
8612,30697,30716,Thread-8,5,49,45,1,0,0,0
8613,30697,30716,Thread-8,4,99,95,1,0,0,0
8614,30697,30716,Thread-8,5,90,85,1,0,0,0
8615,30697,30716,Thread-8,4,86,82,1,0,0,0
8616,30697,30716,Thread-8,4,116,112,1,0,0,0
8617,30697,30716,Thread-8,4,43,39,1,0,0,0
8618,30697,30720,Thread-3,5,110,105,1,0,0,0
8619,30697,30720,Thread-3,4,264,259,1,0,0,0
8620,30697,30720,Thread-3,5,108,103,1,0,0,0
8637,30697,30715,Thread-9,4,16,12,1,0,0,0
8638,30697,30715,Thread-9,4,156,152,1,0,0,0
8639,30697,30715,Thread-9,6,55,49,1,0,0,0
8640,30697,30715,Thread-9,3,106,104,1,0,0,0
8641,30697,30715,Thread-9,2,118,116,1,0,0,0
8642,30697,30715,Thread-9,4,31,27,1,0,0,0
8654,30697,30720,Thread-3,5,30,25,1,0,0,0
8655,30697,30720,Thread-3,5,46,41,1,0,0,0
8656,30697,30720,Thread-3,6,66,60,1,0,0,0
8658,30697,30720,Thread-3,1,76,75,1,0,0,0
8659,30697,30720,Thread-3,1,59,58,1,0,0,0
8660,30697,30720,Thread-3,5,145,140,1,0,0,0
8674,30697,30716,Thread-8,1,54,53,1,0,0,0
8675,30697,30716,Thread-8,1,145,144,1,0,0,0
8676,30697,30716,Thread-8,3,134,131,1,0,0,0
8677,30697,30716,Thread-8,5,149,144,1,0,0,0
8691,30697,30714,Thread-7,5,80,75,1,0,0,0
8692,30697,30714,Thread-7,2,84,82,1,0,0,0
8693,30697,30714,Thread-7,3,93,90,1,0,0,0
8694,30697,30714,Thread-7,1,147,146,1,0,0,0
8695,30697,30714,Thread-7,7,60,53,1,0,0,0
8696,30697,30714,Thread-7,4,23,21,1,0,0,0
8706,30697,30713,Thread-6,1,27,26,1,0,0,0
8707,30697,30713,Thread-6,1,74,73,1,0,0,0
8708,30697,30713,Thread-6,1,15,14,1,0,0,0
8709,30697,30713,Thread-6,1,67,66,1,0,0,0
8710,30697,30713,Thread-6,3,72,69,1,0,0,0
8711,30697,30713,Thread-6,1,69,68,1,0,0,0
8712,30697,30713,Thread-6,5,125,120,1,0,0,0
8713,30697,30713,Thread-6,5,32,27,1,0,0,0
8732,30697,30713,Thread-6,3,7,4,1,0,0,0
8733,30697,30719,Thread-5,8,117,109,1,0,0,0
8734,30697,30719,Thread-5,4,85,83,1,0,0,0
8735,30697,30719,Thread-5,4,80,76,1,0,0,0
8736,30697,30719,Thread-5,4,89,85,1,0,0,0
8737,30697,30719,Thread-5,4,79,75,1,0,0,0
8738,30697,30719,Thread-5,5,36,31,1,0,0,0
8739,30697,30719,Thread-5,2,2,0,1,0,0,0
8740,30697,30717,Thread-2,2,143,141,1,0,0,0
8742,30697,30717,Thread-2,5,187,182,1,0,0,0
8743,30697,30717,Thread-2,4,83,80,1,0,0,0
8752,30697,30719,Thread-5,2,12,10,1,0,0,0
8753,30697,30719,Thread-5,1,61,60,1,0,0,0
8754,30697,30719,Thread-5,2,55,53,1,0,0,0
8755,30697,30719,Thread-5,2,38,36,1,0,0,0
8756,30697,30719,Thread-5,1,46,45,1,0,0,0
8757,30697,30719,Thread-5,1,77,76,1,0,0,0
8758,30697,30719,Thread-5,2,77,75,1,0,0,0
8759,30697,30719,Thread-5,2,57,55,1,0,0,0
8760,30697,30719,Thread-5,4,62,58,1,0,0,0
8769,30697,30713,Thread-6,3,40,37,1,0,0,0
8770,30697,30713,Thread-6,2,72,70,1,0,0,0
8771,30697,30713,Thread-6,1,84,83,1,0,0,0
8772,30697,30713,Thread-6,3,84,81,1,0,0,0
8773,30697,30713,Thread-6,1,60,61,1,0,0,0
8774,30697,30713,Thread-6,3,52,49,1,0,0,0
8775,30697,30713,Thread-6,7,63,56,1,0,0,0
8776,30697,30713,Thread-6,4,33,29,1,0,0,0
8789,30697,30716,Thread-8,2,61,59,1,0,0,0
8790,30697,30716,Thread-8,1,53,52,1,0,0,0
8791,30697,30716,Thread-8,2,14,12,1,0,0,0
8792,30697,30716,Thread-8,1,49,48,1,0,0,0
8793,30697,30716,Thread-8,1,51,50,1,0,0,0
8794,30697,30716,Thread-8,1,56,55,1,0,0,0
8795,30697,30716,Thread-8,1,74,74,1,0,0,0
8796,30697,30716,Thread-8,2,58,56,1,0,0,0
8797,30697,30716,Thread-8,4,65,62,1,0,0,0
8802,30697,30716,Thread-8,2,4,2,1,0,0,0
8803,30697,30715,Thread-9,3,41,38,1,0,0,0
8804,30697,30715,Thread-9,1,56,56,1,0,0,0
8805,30697,30715,Thread-9,2,59,57,1,0,0,0
8806,30697,30715,Thread-9,1,67,66,1,0,0,0
8807,30697,30715,Thread-9,1,51,50,1,0,0,0
8808,30697,30715,Thread-9,2,51,49,1,0,0,0
8809,30697,30715,Thread-9,6,83,77,1,0,0,0
8810,30697,30715,Thread-9,8,75,69,1,0,0,0
8811,30697,30715,Thread-9,1,1,0,1,0,0,0
8827,30697,30720,Thread-3,6,48,42,1,0,0,0
8828,30697,30720,Thread-3,3,61,58,1,0,0,0
8829,30697,30720,Thread-3,1,60,60,1,0,0,0
8831,30697,30720,Thread-3,3,37,34,1,0,0,0
8832,30697,30720,Thread-3,4,68,65,1,0,0,0
8833,30697,30720,Thread-3,5,85,80,1,0,0,0
8834,30697,30720,Thread-3,4,89,85,1,0,0,0
8837,30697,30716,Thread-8,4,28,24,1,0,0,0
8838,30697,30716,Thread-8,1,168,167,1,0,0,0
8839,30697,30716,Thread-8,1,132,131,1,0,0,0
8840,30697,30716,Thread-8,5,156,151,1,0,0,0
8853,30697,30719,Thread-5,5,58,53,1,0,0,0
8854,30697,30719,Thread-5,1,48,47,1,0,0,0
8855,30697,30719,Thread-5,1,60,59,1,0,0,0
8856,30697,30719,Thread-5,1,60,59,1,0,0,0
8857,30697,30719,Thread-5,7,116,109,1,0,0,0
